patch_id,fold,tile,x_epsg2154,y_epsg2154,lon,lat
40430,2,t32ulu,970813.740462,6816920.277970,6.65986198,48.39608291
40431,5,t32ulu,962277.442935,6744413.175667,6.50123556,47.74776977
40432,1,t32ulu,1041094.548226,6854415.155758,7.63743849,48.69970982
40433,4,t32ulu,1025567.752509,6772362.730564,7.36517955,47.97064265
40434,4,t32ulu,946959.822235,6843313.209946,6.35303383,48.64279990
40435,2,t32ulu,1028131.109560,6822611.430623,7.43729812,48.42078930
40436,1,t32ulu,1046885.169901,6845872.735902,7.70906309,48.61992667
40437,2,t32ulu,993776.164337,6852060.423728,6.99367649,48.70181095
40438,2,t32ulu,983764.263392,6848721.526823,6.85557749,48.67629021
40439,4,t32ulu,1046978.916086,6827907.939246,7.69584664,48.45855825
40440,2,t32ulu,980624.820099,6839494.497354,6.80694796,48.59476103
40441,4,t32ulu,972775.416228,6824771.509839,6.69129075,48.46581802
40442,5,t32ulu,958453.124063,6760796.287165,6.45982561,47.89659235
40443,3,t32ulu,1016242.065684,6760099.509422,7.23158196,47.86500883
40444,2,t32ulu,961978.764369,6831639.212647,6.54956220,48.53198611
40445,3,t32ulu,981413.068094,6795920.824261,6.78927988,48.20285851
40446,1,t32ulu,956673.487337,6850481.277001,6.48904800,48.70342950
40447,4,t32ulu,979739.372143,6850978.407582,6.80245088,48.69832076
40448,5,t32ulu,960506.065183,6834092.342518,6.53112055,48.55462510
40449,3,t32ulu,987885.921697,6761774.088901,6.85387758,47.89312000
40450,3,t32ulu,1025777.343714,6836550.436902,7.41606561,48.54717443
40451,3,t32ulu,1037059.564572,6806610.579505,7.54533171,48.27249636
40452,4,t32ulu,974245.169072,6839002.639451,6.72021718,48.59307585
40453,2,t32ulu,953350.634442,6743727.628282,6.38182494,47.74510608
40454,3,t32ulu,1020753.013906,6751463.299637,7.28555875,47.78520697
40455,2,t32ulu,1032635.850314,6780603.884756,7.46599120,48.04113447
40456,2,t32ulu,955313.301866,6751575.089744,6.41251516,47.81491040
40457,3,t32ulu,983373.381490,6837139.267845,6.84262265,48.57240273
40458,2,t32ulu,976308.665945,6762168.228892,6.69937333,47.90164446
40459,4,t32ulu,949116.908650,6848613.706678,6.38536896,48.68960527
40460,5,t32ulu,1037357.167039,6819468.570821,7.55933679,48.38783423
40461,1,t32ulu,1015259.681303,6756174.886451,7.21566086,47.83021067
40462,4,t32ulu,949820.138892,6756284.086982,6.34184430,47.85936641
40463,3,t32ulu,1013988.545464,6772758.352824,7.21050881,47.97985345
40464,3,t32ulu,986810.344322,6809168.643847,6.87057727,48.31956146
40465,3,t32ulu,1028127.877817,6805925.655760,7.42462410,48.27090577
40466,2,t32ulu,1034116.246581,6811518.839235,7.50950281,48.31810246
40467,2,t32ulu,1036675.120462,6845089.380289,7.57015805,48.61828565
40468,2,t32ulu,972181.789483,6849111.756174,6.69868660,48.68477764
40469,5,t32ulu,987004.658358,6839986.132197,6.89368660,48.59638093
40470,5,t32ulu,1037654.428288,6832327.470588,7.57339952,48.50316876
40471,2,t32ulu,1012610.710330,6757254.998593,7.18106925,47.84118494
40472,3,t32ulu,1020674.063348,6852846.662930,7.35921227,48.69608266
40473,4,t32ulu,1028231.631564,6838022.579355,7.45038803,48.55915741
40474,1,t32ulu,960905.791286,6762267.705418,6.49348693,47.90885021
40475,1,t32ulu,1038032.270439,6777167.387075,7.53563850,48.00749324
40476,2,t32ulu,967176.447263,6847441.880585,6.62972319,48.67186235
40477,2,t32ulu,963257.803334,6815054.681963,6.55675388,48.38242154
40478,2,t32ulu,974249.424958,6805635.398881,6.69908615,48.29322341
40479,5,t32ulu,962573.198456,6757264.300662,6.51280543,47.86319967
40480,3,t32ulu,956295.080775,6772176.462930,6.43760118,47.99975736
40481,4,t32ulu,1037066.905023,6839984.508764,7.57145710,48.57223919
40482,4,t32ulu,1013309.077559,6815055.828745,7.23178326,48.36023269
40483,1,t32ulu,960513.521694,6784047.886352,6.50116381,48.10481554
40484,1,t32ulu,948250.250241,6776689.033827,6.33238136,48.04343113
40485,2,t32ulu,957564.801958,6822315.309052,6.48426485,48.44995961
40486,4,t32ulu,953245.443200,6828398.475991,6.42947958,48.50633235
40487,1,t32ulu,950012.909612,6803768.077566,6.37152492,48.28619920
40488,4,t32ulu,1010646.010445,6749405.997475,7.14932927,47.77157329
40489,2,t32ulu,961486.455378,6838018.257419,6.54678044,48.58950969
40490,1,t32ulu,997792.907677,6749703.918945,6.97814601,47.78020197
40491,4,t32ulu,957864.406728,6785127.001978,6.46624328,48.11556783
40492,5,t32ulu,971304.899969,6760500.941830,6.63144958,47.88874520
40493,2,t32ulu,1018706.757219,6811619.941210,7.30201938,48.32674224
40494,5,t32ulu,1021356.576037,6810539.892407,7.33691607,48.31573592
40495,5,t32ulu,976899.187546,6787874.653065,6.72348540,48.13247150
40496,1,t32ulu,1028216.977287,6771282.488974,7.39982069,47.95961366
40497,4,t32ulu,1004768.010792,6792582.599451,7.10088235,48.16236353
40498,5,t32ulu,1033338.691251,6855103.554624,7.53276256,48.70993956
40499,1,t32ulu,982786.703215,6811425.680640,6.81783394,48.34160584
40500,1,t32ulu,1010951.022497,6795623.893527,7.18609269,48.18677359
40501,2,t32ulu,1039904.912644,6802978.286853,7.58077783,48.23839051
40502,4,t32ulu,960312.992497,6819960.717102,6.51997365,48.42770154
40503,5,t32ulu,963063.393742,6800924.413594,6.54556450,48.25549656
40504,4,t32ulu,1010458.560398,6785319.798737,7.17215288,48.09441870
40505,4,t32ulu,953057.621426,6764230.043804,6.38965943,47.92957105
40506,1,t32ulu,951780.048440,6797488.839999,6.39169131,48.22907253
40507,4,t32ulu,959531.012429,6746767.881305,6.46599866,47.77003261
40508,5,t32ulu,1033710.800410,6766570.398627,7.46973876,47.91449893
40509,4,t32ulu,991420.605722,6849311.602678,6.95983588,48.67818457
40510,3,t32ulu,972778.070092,6791407.070064,6.67035510,48.16595770
40511,1,t32ulu,1033916.436223,6797385.563393,7.49596246,48.19124651
40512,4,t32ulu,950506.417113,6780711.548395,6.36493012,48.07873546
40513,5,t32ulu,1003290.371324,6761672.858002,7.05967059,47.88526602
40514,2,t32ulu,991024.148612,6754316.824467,6.89090564,47.82470166
40515,4,t32ulu,983078.398147,6840967.146601,6.84115194,48.60692383
40516,2,t32ulu,989361.902949,6809364.925054,6.90508621,48.32019543
40517,1,t32ulu,974446.126947,6786402.877744,6.68962303,48.12027828
40518,1,t32ulu,976408.617291,6794252.690205,6.72093698,48.19000632
40519,5,t32ulu,1025484.820699,6857067.835572,7.42768760,48.73158430
40520,4,t32ulu,1004863.129865,6774624.776679,7.08965626,48.00094062
40521,5,t32ulu,1038319.285321,6756657.615676,7.52373261,47.82306955
40522,3,t32ulu,1007610.172016,6772269.182507,7.12479118,47.97848562
40523,5,t32ulu,996623.252771,6848428.698070,7.02979632,48.66788685
40524,5,t32ulu,1008497.373733,6794152.221646,7.15208141,48.17471502
40525,3,t32ulu,988084.042172,6842636.436577,6.91008534,48.61971209
40526,2,t32ulu,1011837.108629,6817509.694213,7.21370654,48.38298594
40527,3,t32ulu,958257.090054,6780025.198064,6.46850452,48.06954803
40528,4,t32ulu,984552.863756,6788463.101473,6.82662928,48.13446919
40529,3,t32ulu,992010.386995,6841655.297871,6.96261998,48.60913773
40530,2,t32ulu,966498.415470,6772961.198787,6.57474799,48.00273653
40531,5,t32ulu,1008392.767423,6762064.101348,7.12811852,47.88640266
40532,5,t32ulu,1017822.628599,6806418.326351,7.28630095,48.28044356
40533,5,t32ulu,964044.216212,6804849.485947,6.56115037,48.29037947
40534,3,t32ulu,973953.699859,6759421.445976,6.66618301,47.87793920
40535,4,t32ulu,1020469.001907,6788654.317323,7.30886027,48.11954590
40536,3,t32ulu,998977.137579,6784438.495534,7.01752694,48.09185428
40537,2,t32ulu,991617.227615,6846759.464252,6.96076508,48.65516906
40538,1,t32ulu,983570.000187,6834587.392900,6.84360157,48.54938852
40539,3,t32ulu,957072.615510,6828693.889086,6.48141723,48.50748116
40540,3,t32ulu,999368.894813,6779335.810504,7.01929494,48.04581682
40541,3,t32ulu,1008588.353769,6759512.889452,7.12894776,47.86338165
40542,2,t32ulu,963841.187501,6840766.917018,6.58036562,48.61325363
40543,2,t32ulu,1021540.108629,6757939.167657,7.30076227,47.84301943
40544,2,t32ulu,992305.182856,6837827.268066,6.96400808,48.57461396
40545,4,t32ulu,998285.920205,6760005.966047,6.99167198,47.87257904
40546,3,t32ulu,1005058.866249,6772073.471255,7.09050594,47.97792059
40547,5,t32ulu,974542.710439,6818490.890209,6.71117966,48.40863242
40548,1,t32ulu,1026068.723769,6816035.474428,7.40451152,48.36275860
40549,3,t32ulu,1035681.273614,6791103.898256,7.51484247,48.13390955
40550,5,t32ulu,953741.195258,6805338.652174,6.42265735,48.29887440
40551,4,t32ulu,1001724.385139,6782083.005392,7.05275563,48.06942297
40552,5,t32ulu,953442.393358,6825847.070241,6.43064316,48.48332474
40553,1,t32ulu,1017121.604466,6748619.001918,7.23509703,47.76140718
40554,4,t32ulu,949327.377943,6796016.747870,6.35784901,48.21678198
40555,2,t32ulu,1036359.965736,6765490.029741,7.50432062,47.90343767
40556,2,t32ulu,1026661.449091,6841753.066254,7.43197917,48.59345545
40557,4,t32ulu,1037559.529659,6850292.371619,7.58623396,48.66454635
40558,2,t32ulu,978368.004168,6835470.018571,6.77377162,48.55957520
40559,5,t32ulu,1018891.089690,6759019.358574,7.26617932,47.85401945
40560,3,t32ulu,1008401.446285,6812111.943117,7.16352637,48.33613020
40561,3,t32ulu,1002996.875368,6765499.642746,7.05837930,47.91979595
40562,4,t32ulu,977092.073592,6751964.802627,6.70344420,47.80958517
